country,country_label,planetarium_name,google_maps_link,translated_planetarium_name,iso_match_name,iso_alpha_2,iso_alpha_3,official_name
United States of America,United States of America 157,Strasenburgh Planetarium,"https://www.google.com/maps?q=43.1521643,-77.5868098",,United States,US,USA,United States of America
United States of America,United States of America 158,Strickler Planetarium,"https://www.google.com/maps?q=41.1545938,-87.876045",,United States,US,USA,United States of America
United States of America,United States of America 159,Suits-Bueche Planetarium,"https://www.google.com/maps?q=42.8116995,-73.9338078",,United States,US,USA,United States of America
United States of America,United States of America 160,The Mapparium,"https://www.google.com/maps?q=42.3452064,-71.0861768",,United States,US,USA,United States of America
United States of America,United States of America 161,U.S. Air Force Academy Planetarium,"https://www.google.com/maps?q=39.0109098,-104.8930002",,United States,US,USA,United States of America
United States of America,United States of America 162,UCLA Planetarium,"https://www.google.com/maps?q=34.0693799,-118.4426883",,United States,US,USA,United States of America
United States of America,United States of America 163,University of Wisconsin-Marathon County Planetarium,"https://www.google.com/maps?q=44.9577405,-89.6444789",,United States,US,USA,United States of America
United States of America,United States of America 164,Ward Beecher Planetarium,"https://www.google.com/maps?q=41.1045973,-80.6474258",,United States,US,USA,United States of America
United States of America,United States of America 165,Waubonsie Valley Planetarium,"https://www.google.com/maps?q=41.7390989,-88.2529565",,United States,US,USA,United States of America
United States of America,United States of America 166,Wausau School District Planetarium,"https://www.google.com/maps?q=44.9742982,-89.6512524",,United States,US,USA,United States of America
United States of America,United States of America 167,Wernher von Braun Planetarium,"https://www.google.com/maps?q=34.7497023,-86.5124039",,United States,US,USA,United States of America
United States of America,United States of America 168,Whittenberger Planetarium,"https://www.google.com/maps?q=43.6530107,-116.6778669",,United States,US,USA,United States of America
United States of America,United States of America 169,Whitworth Ferguson Planetarium,"https://www.google.com/maps?q=42.9350759,-78.8833566",,United States,US,USA,United States of America
United States of America,United States of America 170,Williamsville North Planetarium,"https://www.google.com/maps?q=43.0234646,-78.7366",,United States,US,USA,United States of America
United States of America,United States of America 171,Yahn Planetarium of Harborcreek,"https://www.google.com/maps?q=42.1195378,-79.9880134",,United States,US,USA,United States of America
United States of America,United States of America 172,Zacheis Planetarium,"https://www.google.com/maps?q=37.4700397,-105.8790598",,United States,US,USA,United States of America
United States of America,United States of America 173,Zygmunt Planetarium,"https://www.google.com/maps?q=42.9058766,-78.8437629",,United States,US,USA,United States of America
Uruguay,Uruguay 1,"Planetario de Montevideo ""Agrimensor Germán Barbato""","https://www.google.com/maps?q=-34.9018806,-56.1445313",,Uruguay,UY,URY,Eastern Republic of Uruguay
Venezuela,Venezuela 1,No-Name,"https://www.google.com/maps?q=10.7697758,-71.6675915",,"Venezuela, Bolivarian Republic of",VE,VEN,Bolivarian Republic of Venezuela
Venezuela,Venezuela 2,Planetario Humboldt,"https://www.google.com/maps?q=10.4927059,-66.8375616",,"Venezuela, Bolivarian Republic of",VE,VEN,Bolivarian Republic of Venezuela
